id,text,label
12579,RT @IWILLSTILLRISE: If you not gator you gator bait #gatornation,2
12580,It's hilarious seeing chicks cry and whine through song lyrics on here because they got with a little scene fag instead of a real man &#128514;&#128514;&#128514;,1
12581,"RT @MonroeDOLL_: Who got time to be ""having dem hoes""!? That's aint wassup no more",1
12582,Y'all all some hoes,1
12583,Chicago hoes love pink lipstick &#128530;&#128533;,1
12584,"Why do people use the eggplant Emoji in reference to a dick? If your dick is purple with a green top, see a doctor bruh.",1
12585,@Soldier1eaODGrn I don't give a flying fuck what a teabagger piece of human garbage like you thinks =),0
12586,@EmmanuelRodz11 WILLIAN up in that hoe &#128514;&#128514;&#128514;&#128514;,1
12587,Shoot you and your shorty bitch,1
12588,@KINSL3Y we dont love these hoes,1
12589,@Viri_BraceFacee wassup niggah,1
12590,@JoeBiden is such a retard! &#8220;@irritatedwoman: Biden Calls Himself &#8216;White Boy&#8217; in Meeting With Black Pastors http://t.co/bqx1IEv0wD&#8221;,1
12591,"RT @makenzies_mask: Yo bitch, what cho name bitch? I wanna fuck ya bitch. -Jacey (the things she says to me doe) @__0utcast___ #bff #baby #&#8230;",1
12592,@Brenddan_ they said some bullshit. Damn niggers,0
12593,RT @xPoppinWheelies: Lol the thirst be so real on dis bitch &#128514;,1
12594,"""@_BeeDontCare My pussy still fresh"" &lt;----- something stank girls say.",1
12595,"RT @DTAVohn269: Best said by @iSpeakMut ""there's a storm brewing bitch"" lmao",1
12596,fat white bitch an a skinny po' black nigga......yeah im in Metairie fa sho....,1
12597,She say that she was married well so is me she say her pussy hairy &#128570;&#128570; I wanna see &#128574;&#128064;,1
12598,Man I'm tryna give Chief Keef's mixtape a chance but this shit trash,1
12599,RT @O_ShitItsLaura: With ma bitch c: @yadirasarmiento,1
12600,Shrug. Maybe it's a Canadian bitch thing,1
12601,"If Temple beats Rutgers today, I will be a happy clam.",2
12602,@delaney_guinan grow a pair pussy,1
12603,The ghetto hoes love feeling a nigga abs ya heard me,1
12604,RT @kevantee_: hoes quick to say they can fuck somebody else bf but what does that do for you but make you look bad? &#128514;&#128514;&#128514; want a cookie?,1
12605,Fuck da bulls and your trash ass music nigga &#8220;@FREDOSANTANA300: Fuck da Cavs&#8221;,1
12606,Fines hoes only &#128527;&#128076;,1
12607,RT @TooTurntNacho: Why give a bitch ya heart when she rather have a purse.,1
12608,RT @Plurizard: I don't burn bridges.. tf I look like holding a grudge and being a lil bitch. Shit happens. You'll be fine.,1
12609,Im about to get all the pussy.,1
12610,@fitsnews Nevermind. Still a little bitch. http://t.co/zpYPjBU5YU,1
12611,"@Ray_Lakee #fag
 Fuckin pirelli tire black ass nigga whit a white boy shirt on but my nigga did loosen up a lil bit.#bowbow",1
12612,TV makes these hoes seem more attractive. *yawns*,1
12613,I was at a red light on decatur &amp; lake mead &amp; some bitch that knew me was too happy to see me&#128514;like bitch was finna get in my passenger seat,1
12614,"RT @KaliKushDoll_: Lol foreal yo RT""@Damiah_daddyx3: Lmao, I fucks with @HaveMercyyy &amp; @KaliKushDoll_ real talk, them bitches know h ...",1
12615,"RT @McNarstle: ...and rounding out our CNN Ebola panel tonight, the monkey from the 1995 film, OUTBREAK.",2
12616,I ain't Finna sleep bitch it's 8 o'clock when you finish noddin meet me at the top,1
12617,"@iowahawkblog @jjauthor to ----&gt;@DavidMasciotra get past boot camp, and go active a few years, see what we REALLY do daily you liberal pussy",0
12618,RT @deviledlegs: drawing myself an organic powdered goats milk bath with rose petals and chopped clams eww what just kidding it's Mr. Bubbl&#8230;,2
12619,RT @dabosss_: &#128056;&#9749;&#65039;&#8220;@100046729: #oomf lying knowing he don't be bored in Brusly fckn that bald head hoe.&#8221;,1
12620,How could you do this to me bitch!!!,1
12621,"Not one bitch is texting me right now. 3,000 followers, 22 inch rims, 60 inch tv and straight ass teeth but 0 text messages. Ima kill myself",1
12622,@MANIAC3X @elchavaloko he seems like a weak faggot so probably yea,1
12623,RT @VUULibrary: It is Shakespeare's birthday. Take a look at some Shakespearean trash talk. http://t.co/JSy3UFfaIb,2
12624,"' Niggah said "" my girl off limits thirsty niggahs stay out her inbox "" But the bitch look like Kunta Kintes... http://t.co/VeqZF9IK6Q",1
12625,ow my stomach hurts like a bitch,1
12626,"@UptownRaised Shame that your mama didn't teach you not to call women ""bitch"". Well, we all ain't that fortunate, I guess.",1
12627,@Alan_Casillas haha shit niggah i wish,1
12628,"""@TayKnosBest: These hoes is crazy""",1
12629,RT @zachbooty: Building a dresser really makes me crave an ice cold glass of pussy am I right dudes,1
12630,Watching the nigger movie Menace2society. Trying to learn more about the enemy. Good reconnaissance.,0
12631,"I been getting money, I ain't worried about a hoe &#128527;&#128184;",1
12632,"""I'll beat on that pussy so hard""",1
12633,@kailanlee #pussy,1
12634,Yo bitch gaggin she jet laggin,1
12635,"RT @SheDreamsTheD: Don't ever be ashamed of who you are, unless you a hoe.",1
12636,RT @RichHomieMeezy: @54OO_Mauri my internet aint get transfered yet pussy,1
12637,"I fight for what I love, but you make something of bitches I think nothing of.",1
12638,RT @KarmenKarma: @KimKxxx @Tristan_Berri @YouknowRilynn @AmandaTateXXX about to go out with all these hot bitches! #happybirthdaytome http&#8230;,1
12639,&#8220;@JayGorgeous: i need more beanies&#8221;just ordered two true religion ones lol,2
12640,"RT @TheRealCoolie: How many hoes do I have ?

&#12288; Z
&#12288;&#12288; E
&#12288;&#12288;&#12288; R
&#12288;&#12288;&#12288;&#12288; O
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288;&#12288; o
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288;.
&#12288;&#12288;&#12288;.",1
12641,RT @Magssca: &#8220;@uce_INA: @Magssca you aint gon take a pic tho&#8221; &#128133; not scared to I'm in a Japanese steakhouse tho bitch was walking quick,1
12642,RT @CuhCuhCuh: if a bitch tell you she got cheated on more than 3times its somethin wrong with that hoe cuh,1
12643,RT @CayMarieee: Some bitches turned on me with bitched that once turned on them. &#128121;,1
12644,RT @_OgElizabeth: On god yall hoes better get off my twitter,1
12645,You have no friends BC nobody wants to be guilty by association #hoe,1
12646,@equallydestruct bitch firstly it's resting on my titties and secondly if U WAS PAYING ATTENTION YOUD HAVE SEEN WHEN I SAID I ROLLED INTO IT,1
12647,she was telling me about this kid who's soles of his shoes are falling off. I am going to get him some shoes. hope his parents don't get mad,2
12648,Charlie Sheen's Video Message to President Obama http://t.co/kCRWTbCqZd,2
12649,@Hype I'm not delivering to that bitch boy anymore.,1
12650,RT @Tee_Affiliated: I'm that type of bitch to tell you I'm on my way knowing I just got in the shower,1
12651,"RT @RafiDAngelo: ""My pussy tastes like Pumpkin Spice Latte."" -- Lana Del Basic",1
12652,"@wbpictures no, i do not wish to spend $40+ to go to a filthy theatre and watch a fuzzy screen with bad sound. #ANNABELLE",2
12653,@_TheCrownedHead &#128548;&#128514;&#128514;&#128514;&#128514; bitch,1
12654,I got more private tracks than public on my soundcloud. I needa finish these joints so i can sick em on yall hoes,1
12655,The English killed all the leprechauns. Thank God. Annoying little bastards.,1
12656,Omg I hate this bitches fucking laugh.. shut the fuck upppp!,1
12657,WDMC RT @Rhion_R: So what shit is this. Male hoes now. WHAT is going on. http://t.co/XcY9QE5Yab,1
12658,""" bitch get up off me """,1
12659,I'm happy I ain't that bitch I use to be,1
12660,RT @Poochda63: They're YOUNG LADIES RT @BodiedXO: @Poochda63 you got hoes,1
12661,Ugh like I hate when my momma get to talking all proper like bitch stfu.,1
12662,Hmu talmbout match but when I pull up its 30 other niccas wit ya &#128530;,2
12663,About to go watch dis bitch birth the devil #kinky @APTheCreated,1
12664,@ehasselbeck @bi_politics teaching that pretend son to b a pussy! his son would have LACE ON HIS JOCK STRAP!,0
12665,RT @Huntermoore: RETWEET if you fucked someone's bitch,1
12666,&#8220;@M_Rad: You was with the bitch with the fat ass &#128514;&#8221;only way to live when u young that shit gonna get old tho and have a lot of dents in it,1
12667,RT @VainHumility: Naming my son Caesar. Dawn of the apes is the absolute best movie I've ever seen in my entire life.,2
12668,@Ncoleycole u still a mutt tho lol,2
12669,@AlexaDelsanter karma is a bitch,1
12670,RT @3Much4TheseHoez: RT @iDntWearCondoms: If I DM u don't announce it to the timeline bitch I'm tryna fuck on the low,1
12671,@CuteEmergency shown* a tiny kitten you dumb fucking cunt,1
12672,Simple minded hoe,1
12673,Pulling hoes ain't something to be proud of hoes go with anybody &#9995;,1
12674,People who slam on the brakes at yellow lights should not be allowed to drive.,2
12675,RT @hodgeasia: All the bitches who called me a hoe in high school got like 2-3 kids now..,1
12676,"""@hazelebaby: Karma is a bitch #Damn #GodProtectsHisAngels &#128588;""

*sips tea*",1
12677,RT @OMAdoee: I feel like mean girls are the only really really loyal ones. Lemme find me a bitch that hurt my feelings lol,1
12678,"I am a Yankee by birth, and lived much of my life in north. I see no diff in level of racism @frendafox @melinwy @NoahCRothman",2
12679,I was told never fold &amp; never sell my sole,2
12680,"They be looking at Tom Brady while he going off on tge sidelines like, Whatever bitch. Lol",1
12681,I love living in Minnesota. The weather is bad enough for people to bitch about it but we don't have anything serious. Stay safe east coast,1
12682,@lettherainefall on my way to fuck your bitch,1
12683,"@steve_phillips_ funny, I thought @bobmuellerwkrn #tbt 90s photo this week would have you hanging me over a trash can by my ankles",2
12684,"Country music and rap music both talk about the same basic shit repetitively. Cars/trucks, bitches/women, beer/drugs. Guns lol",1
12685,Ran here from my house too... I'm kinda retarded. Lol,1
12686,Kim K is alright but honestly so many niggas been in that I'd rather not.. And Miley got unfollowed that bitch is just strange.,1
12687,RT @VersaceLaFlare: everybody turning into assholes this year. Look what you&#8217;ve bitches have done to us.,1
12688,@fabbymichelle your one of my bitches you make money for me !,1
12689,"Inspiring a huge crowd of tourists to sit and watch the ""wild meadow rats"" over here by the trash cans. Cameras are out. There is gasping.",2
12690,RT @Zach_Dorsey: My trash is worth more than you,2
12691,@denytheprophecy thanks for ignoring my texts fag,0
12692,@DJ_Workmann @BigMoneyNiquee mane y'all niccas crazy af wiz old shit got niccas bitin his style n errthan,1
12693,"RT @ShabbaCranks: Running a train is fucking a bitch, you finish. Then somebody else come in and fuck the bitch. That's a gangbang speak of&#8230;",1
12694,RT @YungRetweet: @Versharky bitch,1
12695,If you're having girl problems I feel bad for you son. I got 99 problems but a bitch ain't one&#127911;&#127926;,1
12696,A1 bricks in this bitch we in Gucci house,1
12697,Smurf a real cat bitch,1
12698,Live birds found in Elmo doll at US-Mexico border (from @AP) http://t.co/JCH9HQVlPl,2
12699,"""It's allegations, were u in the bedroom? Did u see it?"" Words of a naive &amp; blind bitch. We know ur husband cheated on u. Ramona is dumb!!!",1
12700,Lol my porn name is master licker wtf y I gotta have dat bitch ass name,1
12701,Yeah hoe,1
12702,I can't stand a snobby stuck up bitch,1
12703,"The Met Office has issued an amber warning of snow,at least it's not a warning of amber snow.Posh word for yellow.",2
12704,RT @ImEfficient: Talking about you hate men and done with penis but go get you a manly looking chick that uses a strap on bitch stfu,1
12705,RT @BBflockaJames: Point proven ima catch you bitch RT @Aj_Swagggg: @BBflockaJames ok bud,1
12706,"@On_Point_Prg @WendyDavisTexas @GregAbbott_TX boy talk about a,special kind of stupid far left is a under statement down retarded",1
12707,RT @VICD713ENT: Good pussy ain't changin nothin. Might bump you up to main hoe from side jank. That only mean you get fucked more &#128533;,1
12708,"After Kuroda gave it his all putting up career numbers but getting no run support, the Yankees don't deserve to get into the World Series",2
12709,Here some kimora boobies for you &#128139; &#128298; this is how unlock before I slice a bitch. #kimorablac&#8230; http://t.co/xGb0Th91LJ,1
12710,&#8220;@surfboard101: @Vomitdatruth I'm outside your house #comeout&#8221; this bitch,1
12711,"""Y'all forget he has his brand new baby girl at home"" bitch the cookies are burning",1
12712,She dont wanna fuck me she wanna fuck my wrist.. tell her like young dro fuck dat bitch!,1
12713,@pot_headed yeah I tend you grab ass &#128075;and smack bitches in the morning . I don't think you can hang lol&#128514;&#128076;,1
12714,Indiana ain't gone give these niccas shit ... They was posed to win the last game!,1
12715,RT @TwitchyTeam: Richard Grenell: WaPo's Greg Sargent mocks voter ID and 'proves point' of proponents http://t.co/KG3NEWOYIy,2
12716,#HOLIDAYSEASONLIVE @ShyGlizzy @plies Shy Glizzy Feat Plies - FREE THA GANG: http://t.co/pYGOSk0qCP,2
12717,"RT @HunneeMolassess: so if her legs dont rub together that means her pwoosy is trash? ...
i just heard this.",1
12718,RT @LoganWarner12: These hoes ain't loyal,1
12719,&#9996;&#65039; out bitch I'm winning &#128526; http://t.co/k3l15zoBGz,1
12720,Fuuuuuck you you stupid fucking cunt,1
12721,@LilMrsSpiffy they bout to try and hoe you next,1
12722,"RT @hollisbiggs: based on my Starbucks drink choices, I admit that I am in fact a basic bitch.",1
12723,RT @KeyshBeChillin So yams are ass or pussy?,1
12724,@Dre_Day200 bitch,1
12725,I think I'm having my guy period today. I have been such an emotional bitch heh heh heh,1
12726,You giving me head tonight or nah ? &#8212; I'll shoot your fucking pussy hoe http://t.co/yvBJuNoTXE,1
12727,They must be Russian birds! Russian birds are known for invading Chiminea. @SaintRPh @KimMarcumTexas,2
12728,"RT @OfficiallyIce: Lemme make sure I got this right. As good as the pussy is, I'm supposed to pull OUT when I bust? Nigga please.",1
12729,RT @Sexualgif: this bitch was so ungrateful &#128553;&#128148; http://t.co/exbLrnsyZv,1
12730,What you gonna do if she cheat ? Cry ? Fight for her ? No kick that bitch out and go straight to tootsies,1
12731,RT @_2kkz: You niggaz really think yo niggaz/n yo bitch solid guarantee yo nigga will hav her choosin n wont tell ya,1
12732,@megann_17 you should make me brownies!,2
12733,@biggerboat99 please be a little depressed bitch the entire time,1
12734,RT @CheyenneWright_: @villasenor_30 it means you're a faggot lol,0
12735,"This whole game, I've been trying to figure out why the Dutch are wearing yellow. SMH.",2
12736,#IndigenousPeoplesDay HAHA!!! You fuckin' retarded commies!!!!! Hunter Biden loves snortin' that PYGMIE FAIRY DUST don't he? #liberals,1
12737,RT @crissstaaaaal: If unfollow me you're a little bitch cus you couldn't handle my tweets lol,1
